oracle,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16
Random,1.0,13.8,21.6,30.366666666666667,37.43333333333333,48.833333333333336,146.33333333333334,232.8,310.56666666666666,474.2,718.6666666666666,990.4,1443.8666666666666,1714.8333333333333,2103.4,2747.9333333333334,104374.96666666666
InterleavedRandom,1.0333333333333334,11.533333333333333,18.433333333333334,30.2,39.06666666666667,56.3,127.86666666666666,208.9,322.53333333333336,465.73333333333335,829.2,1200.8,1599.1,1992.6333333333334,2364.133333333333,2826.266666666667,79750.8
InterleavedNewFirst,1.0,12.166666666666666,23.366666666666667,35.3,45.43333333333333,59.4,141.96666666666667,237.16666666666666,296.46666666666664,494.96666666666664,885.3,1136.6333333333334,1514.1333333333334,1729.4666666666667,2110.766666666667,2670.266666666667,100361.56666666667
InterleavedOldFirst,1.0333333333333334,12.766666666666667,24.266666666666666,35.2,46.06666666666667,59.166666666666664,118.23333333333333,211.13333333333333,300.1333333333333,439.1666666666667,769.6666666666666,1019.8333333333334,1284.0666666666666,1612.8333333333333,1890.9666666666667,2703.2,113828.93333333333
StochasticLinear,1.0333333333333334,8.966666666666667,20.266666666666666,30.166666666666668,43.166666666666664,55.96666666666667,120.13333333333334,186.2,258.3333333333333,496.53333333333336,841.0333333333333,1333.3666666666666,1823.4666666666667,2226.4,2621.5333333333333,3475.5333333333333,159407.26666666666
StochasticSquare,1.0333333333333334,9.866666666666667,19.333333333333332,31.1,43.733333333333334,53.46666666666667,111.93333333333334,231.16666666666666,308.0,448.96666666666664,823.4333333333333,1297.2666666666667,1846.0,2228.5666666666666,2698.733333333333,3496.9,154808.83333333334
StochasticExponential,1.0333333333333334,12.633333333333333,24.233333333333334,32.06666666666667,42.833333333333336,54.5,118.66666666666667,198.03333333333333,299.46666666666664,431.8333333333333,845.6,1232.5333333333333,1641.2666666666667,2059.366666666667,2442.0666666666666,2976.733333333333,86641.93333333333
