oracle,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9
Random,1.023373891996775,36.78776449818356,65.87140786345118,154.66009473885958,210.2886375602478,291.71896656417414,484.65897028211964,3509.422289475902,14786.776595691206,70759.19421077531
InterleavedRandom,1.0,21.862746559289448,59.438872390586006,120.18057375978346,177.9941448459219,280.4850627047488,517.6314770505102,2647.171529271909,12690.379044847996,69287.59556025002
InterleavedNewFirst,1.0,45.30246855851261,71.9544719198044,166.51369996748335,238.13091844180286,344.32373279970363,604.7009323159391,3569.2961176887266,16428.42638513467,89191.46915771379
InterleavedOldFirst,1.023373891996775,31.143133919193097,69.17560530559885,165.88418561159818,238.18554722433265,381.48189198070696,555.2306688983713,3154.574400762499,14622.727235351822,80939.00274256195
StochasticLinear,1.0,28.482650818568167,70.21759416103963,142.79836933587282,224.1091169756664,327.9543969891622,644.6046588226121,4312.3876961124015,22323.49503634154,116560.09386770762
StochasticSquare,1.023373891996775,27.85188533146669,59.927713174725525,148.79918562732436,233.4140891946758,345.36928426029846,610.7211111871433,3475.3152361258235,17138.332020878,112283.94959989765
StochasticExponential,1.0,16.873849222756185,49.78002471039996,124.65443878494057,214.76899428154357,329.8525930721674,633.7521832455847,3905.2682199275746,16519.7055753807,92171.8896830737
