oracle,h0,h1
Random,0.5120763831912404,67.93052823780091
InterleavedRandom,0.5120763831912405,75.21645800990336
InterleavedNewFirst,0.6497862896539309,86.20601293800026
InterleavedOldFirst,0.8055363982396381,69.0457255898019
StochasticLinear,0.5259911279353165,65.64385390541567
StochasticSquare,0.47609522856952335,65.06237178448248
StochasticExponential,0.706320670013903,75.48138843450087
