oracle,h0,h1,h2,h3,h4
Random,0.2494438257849295,0.4760952285695233,1.9561867668161612,4.23949682548924,8.284456664273296
InterleavedRandom,0.0,0.3726779962499649,2.044233080861595,7.176272632006737,10.597746091609396
InterleavedNewFirst,0.2494438257849295,0.42687494916219,1.8502252115170557,3.2836294282732665,9.819481769534596
InterleavedOldFirst,0.17950549357115003,0.4422166387140532,1.9382122346808843,3.4634600554294765,10.533755265810955
StochasticLinear,0.17950549357115,0.30000000000000016,1.9093337988826249,5.654987965406196,7.67890327817427
StochasticSquare,0.0,0.3726779962499649,2.103172207246314,4.671901825452528,9.13576609936037
StochasticExponential,0.0,0.4533823502911814,1.9652537297311565,4.850658603621665,9.358537397597033
