oracle,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9
Random,0.0,49.66604026450624,107.42141313537071,151.8236879482982,278.35786119470185,859.7504709054962,1755.7408835018907,2968.0212123006577,26844.305555906805,49112.618556221256
InterleavedRandom,0.0,51.8950757672526,118.81599218960383,177.52699012325485,301.9980665868943,1449.2671236026697,2064.264587907492,2572.891081168333,26293.256846237626,48389.64269437096
InterleavedNewFirst,0.0,49.3318017780282,96.66556895928468,127.48662674963205,319.64208456056326,1079.675881920125,1521.0183635387914,2460.8788089262384,20780.157140380074,51776.39925067748
InterleavedOldFirst,0.17950549357115012,42.297110487071755,75.62025008039991,167.62297641499578,307.5279011732106,1147.9002710262864,1666.2523605051213,3555.5054688312443,21248.138174359337,69687.85743285714
StochasticLinear,0.17950549357115006,41.323601004752724,91.77508739667135,217.94021861255644,404.6406375483752,544.4548915097457,2570.0538578446603,3320.8925073774303,34636.22869009012,56911.18959202039
StochasticSquare,0.0,25.474082689841627,78.74583586874081,142.88038898167784,264.6815046218547,1061.1256894868245,3207.029289267908,4009.725230403367,21363.924178546094,61220.03517067667
StochasticExponential,0.0,52.43264462357609,107.16706065246396,170.33667315708095,274.53007121260873,724.0987355940409,2613.266039949923,3893.0508146639386,38966.46275447074,58523.387278781316
