oracle,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9
Random,1.0372991973029506,7.995439991934299,20.434378892958172,30.8737875153971,101.68784002245862,211.11486065419263,315.5444047754638,762.7684832358707,1026.7404885774188,11662.35874299226
InterleavedRandom,1.0,7.489528531608808,21.993495410747876,33.07703288506678,124.28528753244392,222.89573658598155,300.0886127797707,625.8948332234467,917.0026209406811,15255.922118090548
InterleavedNewFirst,1.0472941228206267,9.71205473646122,18.689944339824507,34.39474593221868,103.71068950026638,201.80064434980608,315.4957815379428,553.9718119989627,854.8853184573611,9604.345461466472
InterleavedOldFirst,1.023373891996775,7.714266194180272,19.13909294312529,30.96664645102655,104.11601623779804,192.73892733375166,284.5582405953733,671.3131805781405,991.2566178779921,10849.528182782007
StochasticLinear,1.023373891996775,8.687028038980268,17.11269247004994,28.96467711625152,97.8061257454447,170.91696684312146,234.59584976171888,934.7426770380066,1703.9171132970894,27362.429925424272
StochasticSquare,1.023373891996775,9.641252224188838,21.064682465922417,30.905340361148628,78.6945190616519,163.89982069639018,245.70040426967108,753.7765336384291,1347.652286020897,17250.134245631598
StochasticExponential,1.0,9.99228076622678,18.94286059537102,35.24648159536654,88.0769024746287,151.1259441763287,274.6728754856382,637.8088629451464,1064.665386871568,12305.193754711392
