oracle,h0,h1,h2,h3,h4,h5
Random,0.39581140290126376,0.6904105059069326,2.134374745810949,4.044337605426464,6.718878874732996,10.423051376636309
InterleavedRandom,0.3726779962499649,0.6046119049072349,1.5737428845483836,2.709858544893687,5.77167412647511,7.581043610362772
InterleavedNewFirst,0.24944382578492946,0.30000000000000004,1.2036980056845192,5.132142719068605,6.081301030389979,7.8255990186055415
InterleavedOldFirst,0.2494438257849295,0.8406346808612328,1.8393839548428526,3.387066905483596,5.88179866669674,7.778103167796689
StochasticLinear,0.5617433182117569,0.9865765724632494,2.4485823562942604,3.183289703016886,5.630867310340981,8.1104185396864
StochasticSquare,0.39581140290126404,0.5467073155618907,1.699673171197595,2.8604583937233246,4.928375887540326,6.855330448312143
StochasticExponential,0.3726779962499649,0.5962847939999438,1.3097921802925665,3.8182311204128134,6.703978918025721,6.722763981842257
