oracle,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9
Random,1.0,1.9999999999999993,65.62222616511507,168.14711735455765,254.31468358533678,519.6016504154813,1131.395846863293,20134.774662483454,64011.70977548612,198781.3087073477
InterleavedRandom,1.0,2.054799318127432,62.346525853412864,177.84943529021822,304.29766143668036,541.1086392445442,1332.2322583037012,18421.781548432085,57492.300934887986,255371.89768520414
InterleavedNewFirst,1.023373891996775,2.027214501786839,76.78840016658987,186.7599415908973,338.16859644650765,583.688691359784,1079.9899110699575,13451.402288670664,53006.07734485441,228956.24130206558
InterleavedOldFirst,1.023373891996775,2.0272145017868395,43.698897429504996,128.85604959771211,278.2419073253344,511.1671324328341,1240.4479399580975,14316.099209099148,70349.58217300847,258861.21209313048
StochasticLinear,1.023373891996775,2.054799318127432,51.52795196634312,127.12502556384527,207.92493193759185,353.3700330405299,2278.241819298966,22534.458913878156,89207.86470550086,298290.85627886624
StochasticSquare,1.0,2.027214501786839,54.41014444112352,150.7648366687025,287.74368087274433,567.5153040665001,1418.0427898067737,29027.710582877382,91902.03726706342,277527.57166002406
StochasticExponential,1.0,1.9999999999999993,62.183051450026056,162.15057147332925,277.91963055500884,510.4254288150269,1453.7658538039486,21593.725948342282,69857.69320079572,251110.49953126794
